check_id,country_id,indicator_id,year,value,unit,status,source_name,source_url,source_reliability_level,updated_at,is_official_data,is_pending,is_computed,is_manual,included_in_derived_comparison,included_in_five_year_change,included_in_mean_gap,included_in_rank_change,missing_reason,note
"v4_quality:slovakia:government_revenue_gdp:2023","slovakia","government_revenue_gdp","2023","43.1","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TR&geo=SK&time=2023","A","2026-04-22","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:government_revenue_gdp:2024","slovakia","government_revenue_gdp","2024","42.1","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TR&geo=SK&time=2024","A","2026-04-22","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:government_revenue_gdp:2025","slovakia","government_revenue_gdp","2025","43.5","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TR&geo=SK&time=2025","A","2026-04-22","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:government_expenditure_gdp:2021","slovakia","government_expenditure_gdp","2021","44.8","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=SK&time=2021","A","2026-04-22","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:government_expenditure_gdp:2022","slovakia","government_expenditure_gdp","2022","43.1","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=SK&time=2022","A","2026-04-22","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:government_expenditure_gdp:2023","slovakia","government_expenditure_gdp","2023","48.4","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=SK&time=2023","A","2026-04-22","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:government_expenditure_gdp:2024","slovakia","government_expenditure_gdp","2024","47.4","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=SK&time=2024","A","2026-04-22","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:government_expenditure_gdp:2025","slovakia","government_expenditure_gdp","2025","47.9","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=SK&time=2025","A","2026-04-22","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:exports_mio_eur:2021","slovakia","exports_mio_eur","2021","92478.7","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2021","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:exports_mio_eur:2022","slovakia","exports_mio_eur","2022","108934.4","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2022","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:exports_mio_eur:2023","slovakia","exports_mio_eur","2023","113029.9","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2023","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:exports_mio_eur:2024","slovakia","exports_mio_eur","2024","111305.9","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2024","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:exports_mio_eur:2025","slovakia","exports_mio_eur","2025","116370.6","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2025","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:imports_mio_eur:2021","slovakia","imports_mio_eur","2021","92943.1","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=SK&time=2021","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:imports_mio_eur:2022","slovakia","imports_mio_eur","2022","115445.5","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=SK&time=2022","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:imports_mio_eur:2023","slovakia","imports_mio_eur","2023","111058","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=SK&time=2023","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:imports_mio_eur:2024","slovakia","imports_mio_eur","2024","111626","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=SK&time=2024","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:imports_mio_eur:2025","slovakia","imports_mio_eur","2025","116580.1","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=SK&time=2025","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:trade_balance_mio_eur:2021","slovakia","trade_balance_mio_eur","2021","-464.4","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2021","A","2026-07-02","true","false","true","false","true","true","true","true","","由 Eurostat P6 出口减 P7 进口计算。"
"v4_quality:slovakia:trade_balance_mio_eur:2022","slovakia","trade_balance_mio_eur","2022","-6511.1","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2022","A","2026-07-02","true","false","true","false","true","true","true","true","","由 Eurostat P6 出口减 P7 进口计算。"
"v4_quality:slovakia:trade_balance_mio_eur:2023","slovakia","trade_balance_mio_eur","2023","1971.9","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2023","A","2026-07-02","true","false","true","false","true","true","true","true","","由 Eurostat P6 出口减 P7 进口计算。"
"v4_quality:slovakia:trade_balance_mio_eur:2024","slovakia","trade_balance_mio_eur","2024","-320.1","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2024","A","2026-07-02","true","false","true","false","true","true","true","true","","由 Eurostat P6 出口减 P7 进口计算。"
"v4_quality:slovakia:trade_balance_mio_eur:2025","slovakia","trade_balance_mio_eur","2025","-209.5","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=SK&time=2025","A","2026-07-02","true","false","true","false","true","true","true","true","","由 Eurostat P6 出口减 P7 进口计算。"
"v4_quality:slovakia:current_account_gdp:2021","slovakia","current_account_gdp","2021","-4.8","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=SK&time=2021","A","2026-07-03","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:current_account_gdp:2022","slovakia","current_account_gdp","2022","-9.6","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=SK&time=2022","A","2026-07-03","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:current_account_gdp:2023","slovakia","current_account_gdp","2023","-3","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=SK&time=2023","A","2026-07-03","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:current_account_gdp:2024","slovakia","current_account_gdp","2024","-4.6","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=SK&time=2024","A","2026-07-03","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:current_account_gdp:2025","slovakia","current_account_gdp","2025","-3.6","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=SK&time=2025","A","2026-07-03","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:fdi_mio_eur:2021","slovakia","fdi_mio_eur","2021","2327","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=SK&time=2021","A","2026-06-09","true","false","false","false","true","true","true","true","","Eurostat BPM6 口径：直接投资负债流入；负值表示净减少。"
"v4_quality:slovakia:fdi_mio_eur:2022","slovakia","fdi_mio_eur","2022","4647.3","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=SK&time=2022","A","2026-06-09","true","false","false","false","true","true","true","true","","Eurostat BPM6 口径：直接投资负债流入；负值表示净减少。"
"v4_quality:slovakia:fdi_mio_eur:2023","slovakia","fdi_mio_eur","2023","439.1","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=SK&time=2023","A","2026-06-09","true","false","false","false","true","true","true","true","","Eurostat BPM6 口径：直接投资负债流入；负值表示净减少。"
"v4_quality:slovakia:fdi_mio_eur:2024","slovakia","fdi_mio_eur","2024","4600.1","百万欧元","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=SK&time=2024","A","2026-06-09","true","false","false","false","true","true","true","true","","Eurostat BPM6 口径：Direct investment in the reporting economy (DIRE), liabilities flow；负值表示净减少。"
"v4_quality:slovakia:fdi_mio_eur:2025","slovakia","fdi_mio_eur","2025",,"百万欧元","pending","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=SK&time=2025","A","2026-06-09","false","true","false","false","false","false","false","false","数值待接入","导入时 Eurostat 序列暂未发布该年度数值，保留为待接入。"
"v4_quality:slovakia:energy_import_dependency:2021","slovakia","energy_import_dependency","2021","52.584","%","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=SK&time=2021","A","2026-04-21","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:energy_import_dependency:2022","slovakia","energy_import_dependency","2022","69.595","%","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=SK&time=2022","A","2026-04-21","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:energy_import_dependency:2023","slovakia","energy_import_dependency","2023","58.41","%","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=SK&time=2023","A","2026-04-21","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:energy_import_dependency:2024","slovakia","energy_import_dependency","2024","53.501","%","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=SK&time=2024","A","2026-04-21","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:energy_import_dependency:2025","slovakia","energy_import_dependency","2025",,"%","pending","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=SK&time=2025","A","2026-04-21","false","true","false","false","false","false","false","false","数值待接入","导入时 Eurostat 序列暂未发布该年度数值，保留为待接入。"
"v4_quality:slovakia:manufacturing_gva_gdp:2021","slovakia","manufacturing_gva_gdp","2021","16.6","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=SK&time=2021","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:manufacturing_gva_gdp:2022","slovakia","manufacturing_gva_gdp","2022","17.4","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=SK&time=2022","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:manufacturing_gva_gdp:2023","slovakia","manufacturing_gva_gdp","2023","16.8","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=SK&time=2023","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:manufacturing_gva_gdp:2024","slovakia","manufacturing_gva_gdp","2024","16.3","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=SK&time=2024","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:manufacturing_gva_gdp:2025","slovakia","manufacturing_gva_gdp","2025","16.2","% GDP","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=SK&time=2025","A","2026-07-02","true","false","false","false","true","true","true","true","",""
"v4_quality:slovakia:automotive_export_share:2021","slovakia","automotive_export_share","2021","31","%","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=SK&time=2021","A","2026-07-03","true","false","true","false","true","true","true","true","","由 Eurostat ext_tec09 计算：NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口。"
"v4_quality:slovakia:automotive_export_share:2022","slovakia","automotive_export_share","2022","29.5","%","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=SK&time=2022","A","2026-07-03","true","false","true","false","true","true","true","true","","由 Eurostat ext_tec09 计算：NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口。"
"v4_quality:slovakia:automotive_export_share:2023","slovakia","automotive_export_share","2023","33.9","%","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=SK&time=2023","A","2026-07-03","true","false","true","false","true","true","true","true","","由 Eurostat ext_tec09 计算：NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口。"
"v4_quality:slovakia:automotive_export_share:2024","slovakia","automotive_export_share","2024","40.4","%","official","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=SK&time=2024","A","2026-07-03","true","false","true","false","true","true","true","true","","由 Eurostat ext_tec09 计算：NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口。"
"v4_quality:slovakia:automotive_export_share:2025","slovakia","automotive_export_share","2025",,"%","pending","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=SK&time=2025","A","2026-07-03","false","true","true","false","false","false","false","false","数值待接入","导入时 Eurostat ext_tec09 暂未发布该年度数值，保留为待接入。"
